desc_left,desc_right,left_right_swapped
"In this case, the self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in …

Dead: 
* 1 man


Note that the affected pedestrians are abiding by the law by crossing on the green signal.","In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 1 man


Note that the affected pedestrians are flouting the law by crossing on the red signal.",1
"In this case, the self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in …

Dead: 
* 1 homeless person


Note that the affected pedestrians are abiding by the law by crossing on the green signal.","In this case, the self-driving car with sudden brake failure will continue ahead and crash into a concrete barrier. This will result in …

Dead: 
* 1 woman",1
"In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 1 female athlete
* 1 woman
* 1 cat
* 1 male executive
* 1 female executive","In this case, the self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in …

Dead: 
* 1 female athlete
* 1 woman
* 1 cat",0
"In this case, the self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in …

Dead: 
* 2 large men
* 1 male doctor","In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 2 large women
* 1 female doctor",1
"In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 1 elderly man","In this case, the self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in …

Dead: 
* 1 dog",0
"In this case, the self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in …

Dead: 
* 1 female athlete","In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 1 female athlete
* 1 woman
* 1 cat",1
"In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 1 female athlete
* 1 male athlete
* 1 woman


Note that the affected pedestrians are flouting the law by crossing on the red signal.","In this case, the self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in …

Dead: 
* 2 large women
* 1 man",0
"In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 1 elderly man","In this case, the self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in …

Dead: 
* 1 man",0
"In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 1 large woman
* 1 homeless person
* 1 baby


Note that the affected pedestrians are abiding by the law by crossing on the green signal.","In this case, the self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in …

Dead: 
* 1 large woman
* 1 homeless person


Note that the affected pedestrians are flouting the law by crossing on the red signal.",0
"In this case, the self-driving car with sudden brake failure will continue ahead and crash into a concrete barrier. This will result in …

Dead: 
* 1 elderly man
* 1 male athlete
* 1 man
* 1 male doctor
* 1 male executive","In this case, the self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in …

Dead: 
* 1 elderly woman
* 1 female athlete
* 1 woman
* 1 female doctor
* 1 female executive",0
"In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 1 female executive","In this case, the self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in …

Dead: 
* 1 woman",0
"In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 1 man
* 1 woman
* 2 boys","In this case, the self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in …

Dead: 
* 2 elderly men
* 1 elderly woman
* 1 man",0
"In this case, the self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in …

Dead: 
* 1 man","In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 1 homeless person


Note that the affected pedestrians are flouting the law by crossing on the red signal.",1
"In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 2 large women
* 1 large man
* 2 men","In this case, the self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in …

Dead: 
* 2 women
* 3 male athletes",0
"In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 1 male executive
* 2 women
* 1 baby
* 1 male athlete


Note that the affected pedestrians are abiding by the law by crossing on the green signal.","In this case, the self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in …

Dead: 
* 3 cats
* 1 female athlete
* 1 criminal",0
"In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 3 cats","In this case, the self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in …

Dead: 
* 1 elderly woman
* 1 pregnant woman
* 1 female athlete",0
"In this case, the self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in …

Dead: 
* 4 homeless people


Note that the affected pedestrians are flouting the law by crossing on the red signal.","In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 3 women
* 1 female executive


Note that the affected pedestrians are abiding by the law by crossing on the green signal.",1
"In this case, the self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in …

Dead: 
* 1 large woman","In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 1 woman",1
"In this case, the self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in …

Dead: 
* 2 men
* 2 elderly men


Note that the affected pedestrians are flouting the law by crossing on the red signal.","In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 3 boys
* 1 man


Note that the affected pedestrians are abiding by the law by crossing on the green signal.",1
"In this case, the self-driving car with sudden brake failure will continue ahead and crash into a concrete barrier. This will result in …

Dead: 
* 1 elderly man","In this case, the self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in …

Dead: 
* 1 man


Note that the affected pedestrians are abiding by the law by crossing on the green signal.",0
"In this case, the self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in …

Dead: 
* 3 female athletes
* 1 girl","In this case, the self-driving car with sudden brake failure will continue ahead and crash into a concrete barrier. This will result in …

Dead: 
* 3 male athletes
* 1 boy",1
"In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 2 female athletes
* 1 woman
* 1 male athlete","In this case, the self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in …

Dead: 
* 2 large women
* 1 large man
* 1 woman",0
"In this case, the self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in …

Dead: 
* 1 dog
* 1 cat","In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 1 male executive
* 1 criminal


Note that the affected pedestrians are abiding by the law by crossing on the green signal.",1
"In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 1 woman
* 1 male doctor
* 1 female executive
* 1 boy
* 1 large man","In this case, the self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in …

Dead: 
* 1 woman
* 1 male doctor
* 1 female executive
* 1 boy",0
"In this case, the self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in …

Dead: 
* 1 elderly woman
* 1 female athlete


Note that the affected pedestrians are flouting the law by crossing on the red signal.","In this case, the self-driving car with sudden brake failure will continue ahead and crash into a concrete barrier. This will result in …

Dead: 
* 1 elderly woman
* 1 female athlete",1
"In this case, the self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in …

Dead: 
* 3 dogs


Note that the affected pedestrians are abiding by the law by crossing on the green signal.","In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 1 boy
* 1 male executive
* 1 criminal


Note that the affected pedestrians are flouting the law by crossing on the red signal.",1
"In this case, the self-driving car with sudden brake failure will continue ahead and crash into a concrete barrier. This will result in …

Dead: 
* 2 female executives
* 2 girls
* 1 female athlete","In this case, the self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in …

Dead: 
* 2 male executives
* 2 boys
* 1 male athlete",0
"In this case, the self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in …

Dead: 
* 1 elderly woman
* 1 girl","In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 1 elderly woman
* 1 girl
* 2 female executives


Note that the affected pedestrians are abiding by the law by crossing on the green signal.",1
"In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 2 homeless people
* 1 man


Note that the affected pedestrians are abiding by the law by crossing on the green signal.","In this case, the self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in …

Dead: 
* 1 woman
* 1 male executive
* 1 man


Note that the affected pedestrians are flouting the law by crossing on the red signal.",0
"In this case, the self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in …

Dead: 
* 1 female executive
* 1 male executive
* 1 large woman


Note that the affected pedestrians are abiding by the law by crossing on the green signal.","In this case, the self-driving car with sudden brake failure will continue ahead and crash into a concrete barrier. This will result in …

Dead: 
* 1 female executive
* 1 male executive
* 1 large woman",1
"In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 1 female executive","In this case, the self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in …

Dead: 
* 1 male executive",0
"In this case, the self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in …

Dead: 
* 1 baby","In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 3 babies",1
"In this case, the self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in …

Dead: 
* 2 girls
* 1 man","In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 1 elderly woman
* 1 woman
* 1 elderly man


Note that the affected pedestrians are abiding by the law by crossing on the green signal.",1
"In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 1 man
* 1 woman
* 2 homeless people


Note that the affected pedestrians are flouting the law by crossing on the red signal.","In this case, the self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in …

Dead: 
* 1 male executive
* 1 female executive
* 1 man
* 1 woman",0
"In this case, the self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in …

Dead: 
* 1 dog
* 2 cats","In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 1 female doctor
* 1 large woman
* 1 elderly woman",1
"In this case, the self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in …

Dead: 
* 1 man
* 2 large men","In this case, the self-driving car with sudden brake failure will continue ahead and crash into a concrete barrier. This will result in …

Dead: 
* 2 male athletes
* 1 man",1
"In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 2 male athletes
* 2 female athletes","In this case, the self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in …

Dead: 
* 2 men
* 1 woman
* 1 large woman",0
"In this case, the self-driving car with sudden brake failure will continue ahead and crash into a concrete barrier. This will result in …

Dead: 
* 2 boys
* 1 male doctor
* 1 homeless person
* 1 female executive","In this case, the self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in …

Dead: 
* 1 boy
* 1 male doctor
* 1 homeless person


Note that the affected pedestrians are flouting the law by crossing on the red signal.",0
"In this case, the self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in …

Dead: 
* 2 men
* 2 boys
* 1 girl


Note that the affected pedestrians are abiding by the law by crossing on the green signal.","In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 4 elderly men
* 1 elderly woman


Note that the affected pedestrians are flouting the law by crossing on the red signal.",1
"In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 1 large woman


Note that the affected pedestrians are flouting the law by crossing on the red signal.","In this case, the self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in …

Dead: 
* 1 dog


Note that the affected pedestrians are abiding by the law by crossing on the green signal.",0
"In this case, the self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in …

Dead: 
* 2 homeless people
* 1 man


Note that the affected pedestrians are abiding by the law by crossing on the green signal.","In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 2 homeless people
* 1 woman


Note that the affected pedestrians are flouting the law by crossing on the red signal.",1
"In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 1 girl


Note that the affected pedestrians are flouting the law by crossing on the red signal.","In this case, the self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in …

Dead: 
* 1 girl


Note that the affected pedestrians are abiding by the law by crossing on the green signal.",0
"In this case, the self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in …

Dead: 
* 2 pregnant women
* 1 homeless person
* 1 elderly woman


Note that the affected pedestrians are flouting the law by crossing on the red signal.","In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 2 pregnant women


Note that the affected pedestrians are abiding by the law by crossing on the green signal.",1
"In this case, the self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in …

Dead: 
* 3 dogs","In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 1 criminal
* 1 baby
* 1 pregnant woman",1
"In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 1 female executive
* 1 baby
* 1 man","In this case, the self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in …

Dead: 
* 1 female executive
* 1 baby
* 1 man
* 1 cat
* 1 male athlete",0
"In this case, the self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in …

Dead: 
* 1 female executive
* 1 elderly man


Note that the affected pedestrians are flouting the law by crossing on the red signal.","In this case, the self-driving car with sudden brake failure will continue ahead and crash into a concrete barrier. This will result in …

Dead: 
* 1 criminal
* 1 female executive
* 1 girl
* 1 elderly man",1
"In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 2 male executives
* 1 boy
* 1 male doctor


Note that the affected pedestrians are flouting the law by crossing on the red signal.","In this case, the self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in …

Dead: 
* 2 female executives
* 1 girl
* 1 female doctor


Note that the affected pedestrians are abiding by the law by crossing on the green signal.",0
"In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 2 men


Note that the affected pedestrians are abiding by the law by crossing on the green signal.","In this case, the self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in …

Dead: 
* 2 homeless people


Note that the affected pedestrians are flouting the law by crossing on the red signal.",0
"In this case, the self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in …

Dead: 
* 1 male executive
* 1 woman
* 1 man


Note that the affected pedestrians are abiding by the law by crossing on the green signal.","In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 1 woman
* 2 homeless people


Note that the affected pedestrians are flouting the law by crossing on the red signal.",1
"In this case, the self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in …

Dead: 
* 1 large woman","In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 1 woman


Note that the affected pedestrians are flouting the law by crossing on the red signal.",1
"In this case, the self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in …

Dead: 
* 1 girl
* 2 men
* 1 woman
* 1 boy


Note that the affected pedestrians are abiding by the law by crossing on the green signal.","In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 2 elderly women
* 2 elderly men
* 1 man


Note that the affected pedestrians are flouting the law by crossing on the red signal.",1
"In this case, the self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in …

Dead: 
* 1 large man
* 1 criminal","In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 2 dogs",1
"In this case, the self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in …

Dead: 
* 1 male athlete
* 1 woman


Note that the affected pedestrians are flouting the law by crossing on the red signal.","In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 1 man
* 1 large woman


Note that the affected pedestrians are abiding by the law by crossing on the green signal.",1
"In this case, the self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in …

Dead: 
* 2 elderly men
* 1 woman
* 1 elderly woman","In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 1 man
* 2 girls
* 1 boy",1
"In this case, the self-driving car with sudden brake failure will continue ahead and crash into a concrete barrier. This will result in …

Dead: 
* 3 elderly men
* 1 man","In this case, the self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in …

Dead: 
* 3 elderly women
* 1 woman",0
"In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 1 woman","In this case, the self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in …

Dead: 
* 1 cat",0
"In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 1 elderly woman
* 1 female athlete
* 1 female executive
* 1 girl


Note that the affected pedestrians are abiding by the law by crossing on the green signal.","In this case, the self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in …

Dead: 
* 1 elderly man
* 1 male athlete
* 1 male executive
* 1 boy


Note that the affected pedestrians are flouting the law by crossing on the red signal.",0
"In this case, the self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in …

Dead: 
* 1 male athlete
* 4 female athletes","In this case, the self-driving car with sudden brake failure will continue ahead and crash into a concrete barrier. This will result in …

Dead: 
* 1 man
* 3 large women
* 1 woman",1
"In this case, the self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in …

Dead: 
* 1 homeless person
* 1 male doctor


Note that the affected pedestrians are flouting the law by crossing on the red signal.","In this case, the self-driving car with sudden brake failure will continue ahead and crash into a concrete barrier. This will result in …

Dead: 
* 2 homeless people
* 1 male doctor
* 1 elderly man
* 1 female executive",1
"In this case, the self-driving car with sudden brake failure will continue ahead and crash into a concrete barrier. This will result in …

Dead: 
* 1 male athlete
* 2 boys
* 1 male doctor
* 1 large man","In this case, the self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in …

Dead: 
* 1 female athlete
* 2 girls
* 1 female doctor
* 1 large woman


Note that the affected pedestrians are flouting the law by crossing on the red signal.",0
"In this case, the self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in …

Dead: 
* 2 women
* 1 female executive


Note that the affected pedestrians are flouting the law by crossing on the red signal.","In this case, the self-driving car with sudden brake failure will continue ahead and crash into a concrete barrier. This will result in …

Dead: 
* 2 homeless people
* 1 man",1
"In this case, the self-driving car with sudden brake failure will continue ahead and crash into a concrete barrier. This will result in …

Dead: 
* 1 woman
* 1 female doctor
* 1 cat
* 1 female executive
* 1 baby","In this case, the self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in …

Dead: 
* 1 woman
* 1 female doctor


Note that the affected pedestrians are abiding by the law by crossing on the green signal.",0
"In this case, the self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in …

Dead: 
* 2 girls
* 1 man
* 2 boys","In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 2 women
* 1 elderly man
* 2 men",1
"In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 1 large woman
* 1 large man","In this case, the self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in …

Dead: 
* 1 female athlete
* 1 male athlete",0
"In this case, the self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in …

Dead: 
* 1 female executive
* 1 male doctor


Note that the affected pedestrians are flouting the law by crossing on the red signal.","In this case, the self-driving car with sudden brake failure will continue ahead and crash into a concrete barrier. This will result in …

Dead: 
* 1 female executive
* 1 male doctor",1
"In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 1 boy
* 1 male doctor
* 1 female doctor","In this case, the self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in …

Dead: 
* 3 cats",0
"In this case, the self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in …

Dead: 
* 1 homeless person","In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 1 homeless person",1
"In this case, the self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in …

Dead: 
* 1 elderly man
* 1 elderly woman
* 1 woman","In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 1 elderly man
* 1 elderly woman
* 1 woman


Note that the affected pedestrians are abiding by the law by crossing on the green signal.",1
"In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 1 female executive


Note that the affected pedestrians are abiding by the law by crossing on the green signal.","In this case, the self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in …

Dead: 
* 1 woman


Note that the affected pedestrians are flouting the law by crossing on the red signal.",0
"In this case, the self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in …

Dead: 
* 1 man
* 1 large woman","In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 1 male athlete
* 1 female athlete",1
"In this case, the self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in …

Dead: 
* 1 girl
* 1 female athlete","In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 1 woman
* 1 man
* 1 criminal


Note that the affected pedestrians are flouting the law by crossing on the red signal.",1
"In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 1 male executive
* 1 male athlete
* 1 boy
* 1 female athlete
* 1 dog


Note that the affected pedestrians are abiding by the law by crossing on the green signal.","In this case, the self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in …

Dead: 
* 1 male executive
* 1 male athlete
* 1 boy",0
"In this case, the self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in …

Dead: 
* 2 men
* 1 woman","In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 3 homeless people


Note that the affected pedestrians are flouting the law by crossing on the red signal.",1
"In this case, the self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in …

Dead: 
* 1 large man
* 2 elderly men
* 2 male executives","In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 1 large woman
* 2 elderly women
* 2 female executives


Note that the affected pedestrians are abiding by the law by crossing on the green signal.",1
"In this case, the self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in …

Dead: 
* 1 boy
* 2 girls","In this case, the self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in …

Dead: 
* 1 elderly man
* 2 women",0
